layer,season,source_type,extension,relative_path,file_size_mb,rows,cols,n_cows,date_min,date_max,sheet_count,sheet_names_preview,columns_preview
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 30-Dec 08/HOBO 3 2021-12-08 13_28_40 -0500.xlsx,0.314,2348,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 3, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 30-Dec 08/HOBO 4 2021-12-08 13_29_51 -0500.xlsx,0.312,2348,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 4, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-16/HOBO 1 2021-11-16 11_12_16 -0500.xlsx,0.267,1988,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 1, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-16/HOBO 2 2021-11-16 11_15_27 -0500.xlsx,0.262,1988,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 2, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-16/HOBO 3 2021-11-16 11_16_24 -0500.xlsx,0.269,1989,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 3, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-16/HOBO 4 2021-11-16 11_17_20 -0500.xlsx,0.265,1989,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 4, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-23/HOBO 1 2021-11-23 11-26-20 -0500.xlsx,0.523,4007,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 1, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-23/HOBO 2 2021-11-23 11-39-30 -0500.xlsx,0.518,4009,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 2, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-23/HOBO 3 2021-11-23 11-37-58 -0500.xlsx,0.527,4009,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 3, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Fall 2021/Hobos/Nov 9-23/HOBO 4 2021-11-23 11-36-29 -0500.xlsx,0.521,4009,13,,,,3,"DATA, Event Data, Details","Plot Title: HOBO 4, , , , , , , , , , , "
raw_mcgill_complete,Fall 2021,accelerometer_icetag_workbook_or_mapping,.xlsx,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/Copy of Ice tag download Notes1.xlsx,0.02,18,8,,,,1,Sheet1,"Cow Name, Cow_ID, Group#, IceTag#, 2021-11-09 00:00:00, 2021-11-16 00:00:00, 2021-11-23 00:00:00, 2021-11-30 00:00:00"
raw_mcgill_complete,Fall 2021,accelerometer_icetag_workbook_or_mapping,.xlsx,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/Ice tag download Notes.xlsx,0.018,18,6,,,,1,Sheet1,"Cow Name, Cow_ID, Group#, IceTag#, 2021-11-09 00:00:00, 2021-11-16 00:00:00"
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50001990 (P)_11-30-2021__09;21;36.csv,0.343,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50001990 (P)_11-30-2021__09;21;36_LB.csv,0.01,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030157 (P)_11-30-2021__09;33;44.csv,0.342,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030157 (P)_11-30-2021__09;33;44_LB.csv,0.004,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030163 (P)_11-30-2021__09;36;41.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030163 (P)_11-30-2021__09;36;41_LB.csv,0.0,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030172 (P)_11-30-2021__09;31;07.csv,0.342,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030172 (P)_11-30-2021__09;31;07_LB.csv,0.007,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030175 (P)_11-30-2021__09;11;47.csv,0.343,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030175 (P)_11-30-2021__09;11;47_LB.csv,0.049,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030176 (P)_11-30-2021__09;04;22.csv,0.344,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030176 (P)_11-30-2021__09;04;22_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030177 (P)_11-30-2021__09;28;23.csv,0.263,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030177 (P)_11-30-2021__09;28;23_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030178 (P)_11-30-2021__09;39;41.csv,0.342,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030178 (P)_11-30-2021__09;39;41_LB.csv,0.03,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030180 (P)_11-30-2021__09;06;40.csv,0.343,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030180 (P)_11-30-2021__09;06;40_LB.csv,0.007,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030181 (P)_11-30-2021__09;21;15.csv,0.342,,,,,,,,
raw_mcgill_complete,Fall 2021,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2021/Icetag/IceTags/IceTag Files - Fall 2021 - 06DEC2021/IceTag 50030181 (P)_11-30-2021__09;21;15_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2021,behavior_scan_workbook,.xlsx,Données completes/Données accelerometres/Fall 2021/Scan Sampling.xlsx,0.14,62,30,,,,17,"Nov 1, Nov 3, Nov 4, Nov 5, Nov 8, Nov 11, Nov 15, Nov 12, Nov 18, Nov 19","Date: Nov 1, , , , 11:22am, , , , Observer: Jazzy, , , "
raw_mcgill_complete,Summer 2019,behavior_scan_workbook,.xlsx,Données completes/Données accelerometres/Summer 2019/Behavioral scans - Catherine.xlsx,0.211,32,2,,,,15,"Code used, SCAN template, Week 1, Week 1.2, Week 2, Week 3, Week 4, Week 5 (don't use it), Week 5.2 (the good one), Week 6","Distance Code, Distance Definition"
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 3/Inside 3 2019-06-25 16_53_38 -0400 (1).png,0.089,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 3/Inside 3 2019-06-25 16_53_38 -0400.hobo,0.125,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 3/Inside 3 2019-06-25 16_53_38 -0400.png,0.077,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 3/Inside 3 2019-06-25 16_53_38 -0400.xlsx,0.778,,,,,,3,"DONNÉES, Données d'événement, Détails",Titre du tracé : Inside 3
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 4/Inside 4 2019-06-25 16_56_53 -0400 (1).png,0.087,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 4/Inside 4 2019-06-25 16_56_53 -0400.hobo,0.125,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 4/Inside 4 2019-06-25 16_56_53 -0400.png,0.077,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/1 May_31_2019 to June_22_2019/Inside/Row 4/Inside 4 2019-06-25 16_56_53 -0400.xlsx,0.779,,,,,,3,"DONNÉES, Données d'événement, Détails",Titre du tracé : Inside 4
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside Hobo 3 - Excel.xlsx,0.713,4850,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 3, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside Hobo 3 - Graph.png,0.085,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside Hobo 3 - HOBOware.hobo,0.1,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside Hobo 4 - Excel.xlsx,0.709,4851,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 4, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside Hobo 4 - HOBOware.hobo,0.1,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Inside/Inside hobo 4 - Graph.png,0.086,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 1 - Excel.xlsx,0.491,3232,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 1, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 1 - Graph.png,0.08,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 1 - HOBOware.hobo,0.068,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 2 - Excel.xlsx,0.491,3233,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 2, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 2 - Graph.png,0.081,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/2 June_25_2019 (17h35) - July_12_2019 (13h30)/Outside/Hobo 2 - HOBOware.hobo,0.068,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 3 - Excel.xlsx,0.31,2044,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 3, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 3 - Graph.png,0.08,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 3 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 4 - Excel.xlsx,0.881,6088,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 4, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 4 - Graph.png,0.086,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Inside/Hobo 4 - HOBOware.hobo,0.125,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 1 - Excel.xlsx,0.317,2048,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 1, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 1 - Graph.png,0.089,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 1 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 2 - Excel.xlsx,0.317,2049,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 2, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 2 - Graph.png,0.091,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/3 July_12_2019 (13h53) - July_19_2019 (16h00)/Outside/Hobo 2 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 3 - Excel.xlsx,0.304,1991,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 3, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 3 - Graph.png,0.083,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 3 - HOBOware.hobo,0.045,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 4 - Excel.xlsx,0.253,,,,,,3,"DONNÉES, Données d'événement, Détails",Titre du tracé : Inside 4
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 4 - Graph.png,0.083,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Inside/Hobo 4 - HOBOware.hobo,0.045,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 1 - Excel.xlsx,0.31,1992,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 1, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 1 - Graph.png,0.077,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 1 - HOBOware.hobo,0.045,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 2 - Excel.xlsx,0.311,1992,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 2, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 2 - Graph.png,0.078,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/4 July_19_2019 (16h00) - July_26_2019 (14h00)/Outside/Hobo 2 - HOBOware.hobo,0.045,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Inside/Hobo 3 - Excel (26 juillet au 2 aout).xlsx,0.311,2049,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 3, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Inside/Hobo 3 - Graph.png,0.084,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Inside/Hobo 3 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Inside/Hobo 4 - Excel (26 juillet au 2 aout).xlsx,0.312,2049,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Inside 4, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Inside/Hobo 4 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Outside/Hobo 1 - Excel (26 juillet au 2 aout).xlsx,0.318,2049,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 1, , , , , , , , , , , "
raw_mcgill_complete,Summer 2019,environment_hobo_graph_png,.png,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Outside/Hobo 1 - Graph.png,0.094,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_raw_hobo,.hobo,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Outside/Hobo 1 - HOBOware.hobo,0.047,,,,,,,,
raw_mcgill_complete,Summer 2019,environment_hobo_xlsx,.xlsx,Données completes/Données accelerometres/Summer 2019/Hobo/5 July_26_2019 (13h58) - August_2_2019 (16h30)/Outside/Hobo 2 - Excel (26 juillet au 2 aout).xlsx,0.318,2049,13,,,,3,"DONNÉES, Données d'événement, Détails","Titre du tracé : Outside 2, , , , , , , , , , , "
